run_id,model,dataset,variant,seed,group,eligible_users,relevant_items,recall_at_10,recall_at_20,ndcg_at_10,ndcg_at_20
LightGCN|amazon-book|LightGCN-main|seed1,LightGCN,amazon-book,LightGCN-main,1,long_tail,36609,24260,0.000877689938706522,0.0025158796146737944,0.0004894250269100972,0.001028437663349291
LightGCN|amazon-book|LightGCN-main|seed1,LightGCN,amazon-book,LightGCN-main,1,overall,,,0.023377351703431616,0.040361697520957175,0.024902580231878153,0.031551947027356204
LightGCN|amazon-book|LightGCN-main|seed1,LightGCN,amazon-book,LightGCN-main,1,warm,52123,55186,0.031054485170215303,0.05302855763825335,0.028295996410533434,0.03667666405277935
LightGCN|amazon-book|LightGCN-main|seed42,LightGCN,amazon-book,LightGCN-main,42,near_cold,13238,2363,0.00030216044719746184,0.0012464118446895301,9.894517346828449e-05,0.0003568905775302051
LightGCN|amazon-book|LightGCN-main|seed42,LightGCN,amazon-book,LightGCN-main,42,long_tail,36609,24260,0.0008345208562368276,0.0024686844321360427,0.00045229536315077634,0.0009925594472263558
LightGCN|amazon-book|LightGCN-main|seed42,LightGCN,amazon-book,LightGCN-main,42,overall,,,0.02352930292664426,0.04025026114311104,0.02494826995702809,0.0315224628437981
LightGCN|amazon-book|LightGCN-main|seed42,LightGCN,amazon-book,LightGCN-main,42,warm,52123,55186,0.031083594451511227,0.05285573633975358,0.028318311798940222,0.03663265979288916
SGL-ED|amazon-book|SGL-ED-main|seed0,SGL-ED,amazon-book,SGL-ED-main,0,near_cold,13238,2363,0.00033993050309714457,0.0021528931862819156,0.00010485352233741928,0.0005634731855091317
SGL-ED|amazon-book|SGL-ED-main|seed0,SGL-ED,amazon-book,SGL-ED-main,0,long_tail,36609,24260,0.0010680779148848775,0.0029679207851108814,0.0005658943411914722,0.0011949618109280732
SGL-ED|amazon-book|SGL-ED-main|seed0,SGL-ED,amazon-book,SGL-ED-main,0,overall,,,0.02567042843629382,0.043425930308838866,0.027060611550703363,0.034070471846898646
SGL-ED|amazon-book|SGL-ED-main|seed0,SGL-ED,amazon-book,SGL-ED-main,0,warm,52123,55186,0.03379984853534935,0.05710259391196212,0.030667509367901916,0.039581525190509975
SGL-ED|amazon-book|SGL-ED-main|seed1,SGL-ED,amazon-book,SGL-ED-main,1,near_cold,13238,2363,0.0004910107266958755,0.0027194440247771566,0.00015783044548633852,0.000722083608617538
SGL-ED|amazon-book|SGL-ED-main|seed1,SGL-ED,amazon-book,SGL-ED-main,1,long_tail,36609,24260,0.001083188259422412,0.0030478861789335226,0.0006028748044281047,0.0012602769973289964
SGL-ED|amazon-book|SGL-ED-main|seed1,SGL-ED,amazon-book,SGL-ED-main,1,overall,,,0.025996957583988105,0.04453595255149007,0.027706289340303315,0.034977899752110145
SGL-ED|amazon-book|SGL-ED-main|seed1,SGL-ED,amazon-book,SGL-ED-main,1,warm,52123,55186,0.03419743614821749,0.05817450823984787,0.0313275421747652,0.04048627387705397
SGL-ED|amazon-book|SGL-ED-main|seed42,SGL-ED,amazon-book,SGL-ED-main,42,near_cold,13238,2363,0.00033993050309714457,0.002266203353980964,0.00010568113934687806,0.0006023481976997895
SGL-ED|amazon-book|SGL-ED-main|seed42,SGL-ED,amazon-book,SGL-ED-main,42,long_tail,36609,24260,0.0010770769743973054,0.0030096169762445367,0.000581371281277032,0.0012283680743401424
SGL-ED|amazon-book|SGL-ED-main|seed42,SGL-ED,amazon-book,SGL-ED-main,42,overall,,,0.025611715809513765,0.04357832104852234,0.02720209987210258,0.03418156289463089
SGL-ED|amazon-book|SGL-ED-main|seed42,SGL-ED,amazon-book,SGL-ED-main,42,warm,52123,55186,0.033827687136563395,0.05694002530951469,0.0308236852082729,0.03961749961448497
XSimGCL|amazon-book|XSimGCL-main|seed0,XSimGCL,amazon-book,XSimGCL-main,0,near_cold,13238,2363,0.0004910107266958755,0.00304048949992446,0.00017484591922624755,0.0008233513393734938
XSimGCL|amazon-book|XSimGCL-main|seed0,XSimGCL,amazon-book,XSimGCL-main,0,long_tail,36609,24260,0.0023178451258911294,0.005101473660284669,0.0013015370538075278,0.002223850862923283
XSimGCL|amazon-book|XSimGCL-main|seed0,XSimGCL,amazon-book,XSimGCL-main,0,overall,,,0.027918843936793895,0.04733832354290862,0.02953520852755473,0.03713315231739783
XSimGCL|amazon-book|XSimGCL-main|seed0,XSimGCL,amazon-book,XSimGCL-main,0,warm,52123,55186,0.03631415752275346,0.06089665659499766,0.033129714012068545,0.042552818682407956
XSimGCL|amazon-book|XSimGCL-main|seed1,XSimGCL,amazon-book,XSimGCL-main,1,near_cold,13238,2363,0.0009694314347585233,0.003065669537190915,0.00032692284123808684,0.0008583163164491512
XSimGCL|amazon-book|XSimGCL-main|seed1,XSimGCL,amazon-book,XSimGCL-main,1,long_tail,36609,24260,0.00236407584285855,0.005413476252464269,0.0012764919804916209,0.002283264060132471
XSimGCL|amazon-book|XSimGCL-main|seed1,XSimGCL,amazon-book,XSimGCL-main,1,overall,,,0.027958643211109076,0.04735812094853735,0.02955171421445715,0.03713066972687302
XSimGCL|amazon-book|XSimGCL-main|seed1,XSimGCL,amazon-book,XSimGCL-main,1,warm,52123,55186,0.03624378887193782,0.06081563938487013,0.03309124482635754,0.04245541647912645
XSimGCL|amazon-book|XSimGCL-main|seed42,XSimGCL,amazon-book,XSimGCL-main,42,near_cold,13238,2363,0.0006798610061942891,0.003065669537190915,0.00023299491506661651,0.0008382913776481222
XSimGCL|amazon-book|XSimGCL-main|seed42,XSimGCL,amazon-book,XSimGCL-main,42,long_tail,36609,24260,0.002274239504838539,0.00536705407946087,0.001280332164393363,0.002292339984106146
XSimGCL|amazon-book|XSimGCL-main|seed42,XSimGCL,amazon-book,XSimGCL-main,42,overall,,,0.027513829178473302,0.046775983649019845,0.029096698346365423,0.03665353810992563
XSimGCL|amazon-book|XSimGCL-main|seed42,XSimGCL,amazon-book,XSimGCL-main,42,warm,52123,55186,0.03565655619746893,0.060061323898990084,0.03258983872589658,0.04192500206346819
NCL|amazon-book|NCL-main|seed0,NCL,amazon-book,NCL-main,0,near_cold,13238,2363,0.0002266203353980964,0.0008309412297930201,6.641181812205446e-05,0.0002299308017479993
NCL|amazon-book|NCL-main|seed0,NCL,amazon-book,NCL-main,0,long_tail,36609,24260,0.0012453680178829737,0.0029938518691284407,0.0006614948745836445,0.0012238338866823358
NCL|amazon-book|NCL-main|seed0,NCL,amazon-book,NCL-main,0,overall,,,0.024026900947289317,0.040785034708968944,0.025697117109567957,0.03223931175480923
NCL|amazon-book|NCL-main|seed0,NCL,amazon-book,NCL-main,0,warm,52123,55186,0.03147071356656414,0.05313546341762141,0.02904502380117577,0.03729124170849158
NCL|amazon-book|NCL-main|seed1,NCL,amazon-book,NCL-main,1,near_cold,13238,2363,0.0002643903912977791,0.0009064813415923856,8.094703705560884e-05,0.00024387989568286792
NCL|amazon-book|NCL-main|seed1,NCL,amazon-book,NCL-main,1,long_tail,36609,24260,0.0012884697408994715,0.0030002334128368707,0.0007018606452383547,0.0012594601869868884
NCL|amazon-book|NCL-main|seed1,NCL,amazon-book,NCL-main,1,overall,,,0.02406858454152006,0.04083002754815819,0.02546786791994763,0.03203326879578204
NCL|amazon-book|NCL-main|seed1,NCL,amazon-book,NCL-main,1,warm,52123,55186,0.03142218289664722,0.052932791498209356,0.02872772314020891,0.03696199287572679
NCL|amazon-book|NCL-main|seed42,NCL,amazon-book,NCL-main,42,near_cold,13238,2363,0.0001133101676990482,0.0007554011179936546,3.6682708297593996e-05,0.00020779665732141252
NCL|amazon-book|NCL-main|seed42,NCL,amazon-book,NCL-main,42,long_tail,36609,24260,0.0010468116384694279,0.0028908632530692683,0.0005875160704994436,0.0011807422298242148
NCL|amazon-book|NCL-main|seed42,NCL,amazon-book,NCL-main,42,overall,,,0.02436249105595517,0.041176721714113566,0.02575408646569086,0.032358243878957776
NCL|amazon-book|NCL-main|seed42,NCL,amazon-book,NCL-main,42,warm,52123,55186,0.03199918005711662,0.05353711486450908,0.029128192802989523,0.03739181923753241
LightGCN|yelp2018|LightGCN-main|seed0,LightGCN,yelp2018,LightGCN-main,0,near_cold,5217,976,0.0,0.0,0.0,0.0
LightGCN|yelp2018|LightGCN-main|seed0,LightGCN,yelp2018,LightGCN-main,0,long_tail,18907,9911,0.0,0.00028825302797905536,0.0,8.388725189256783e-05
LightGCN|yelp2018|LightGCN-main|seed0,LightGCN,yelp2018,LightGCN-main,0,overall,,,0.035980294684852004,0.06195741791354437,0.04118832066040575,0.05057597654573548
LightGCN|yelp2018|LightGCN-main|seed0,LightGCN,yelp2018,LightGCN-main,0,warm,31661,25495,0.04212349482300088,0.07251676628505371,0.0437323343968594,0.0549711947752712
LightGCN|yelp2018|LightGCN-main|seed1,LightGCN,yelp2018,LightGCN-main,1,near_cold,5217,976,0.0,0.0,0.0,0.0
LightGCN|yelp2018|LightGCN-main|seed1,LightGCN,yelp2018,LightGCN-main,1,long_tail,18907,9911,6.13664997226641e-05,0.0003911973090055281,2.936283115195541e-05,0.00012605090585757878
LightGCN|yelp2018|LightGCN-main|seed1,LightGCN,yelp2018,LightGCN-main,1,overall,,,0.036391131116853624,0.06187615955515142,0.041568442907305415,0.05080379379802958
LightGCN|yelp2018|LightGCN-main|seed1,LightGCN,yelp2018,LightGCN-main,1,warm,31661,25495,0.04251395860393003,0.0724297842966481,0.044145623508344424,0.05523670193291277
LightGCN|yelp2018|LightGCN-main|seed42,LightGCN,yelp2018,LightGCN-main,42,near_cold,5217,976,0.0,0.0,0.0,0.0
LightGCN|yelp2018|LightGCN-main|seed42,LightGCN,yelp2018,LightGCN-main,42,long_tail,18907,9911,0.0,0.00016484194566386348,0.0,5.477843258501073e-05
LightGCN|yelp2018|LightGCN-main|seed42,LightGCN,yelp2018,LightGCN-main,42,overall,,,0.036755618758565374,0.06220078989787427,0.04175190638408468,0.05095132241366768
LightGCN|yelp2018|LightGCN-main|seed42,LightGCN,yelp2018,LightGCN-main,42,warm,31661,25495,0.04310838883421254,0.07278073556589011,0.04443937803553853,0.05543605073710522
SGL-ED|yelp2018|SGL-ED-main|seed0,SGL-ED,yelp2018,SGL-ED-main,0,near_cold,5217,976,0.0,0.0,0.0,0.0
SGL-ED|yelp2018|SGL-ED-main|seed0,SGL-ED,yelp2018,SGL-ED-main,0,long_tail,18907,9911,0.0,0.0001574960479070068,0.0,5.373424887470733e-05
SGL-ED|yelp2018|SGL-ED-main|seed0,SGL-ED,yelp2018,SGL-ED-main,0,overall,,,0.03905171856953762,0.06635808155096164,0.044551719512259,0.05443767088841217
SGL-ED|yelp2018|SGL-ED-main|seed0,SGL-ED,yelp2018,SGL-ED-main,0,warm,31661,25495,0.04579491281856313,0.07798659091887201,0.04736682236731214,0.059267062166589876
SGL-ED|yelp2018|SGL-ED-main|seed1,SGL-ED,yelp2018,SGL-ED-main,1,near_cold,5217,976,0.0,0.0,0.0,0.0
SGL-ED|yelp2018|SGL-ED-main|seed1,SGL-ED,yelp2018,SGL-ED-main,1,long_tail,18907,9911,0.0,0.00020157143444814675,0.0,6.353379591232203e-05
SGL-ED|yelp2018|SGL-ED-main|seed1,SGL-ED,yelp2018,SGL-ED-main,1,overall,,,0.038797674177242815,0.06592475126286368,0.044474061171297895,0.05430203713497771
SGL-ED|yelp2018|SGL-ED-main|seed1,SGL-ED,yelp2018,SGL-ED-main,1,warm,31661,25495,0.04551480673258673,0.07754444448219998,0.047316726248501924,0.059172848650129534
SGL-ED|yelp2018|SGL-ED-main|seed42,SGL-ED,yelp2018,SGL-ED-main,42,near_cold,5217,976,0.0,0.0,0.0,0.0
SGL-ED|yelp2018|SGL-ED-main|seed42,SGL-ED,yelp2018,SGL-ED-main,42,long_tail,18907,9911,3.966784788702596e-05,0.0002820824738632958,1.930685724797539e-05,9.373592850833242e-05
SGL-ED|yelp2018|SGL-ED-main|seed42,SGL-ED,yelp2018,SGL-ED-main,42,overall,,,0.038697247073237816,0.06624188671832863,0.0439116116844909,0.05401257857823309
SGL-ED|yelp2018|SGL-ED-main|seed42,SGL-ED,yelp2018,SGL-ED-main,42,warm,31661,25495,0.0454771529991101,0.07795100283121846,0.046728457581736785,0.05885068285043571
XSimGCL|yelp2018|XSimGCL-main|seed0,XSimGCL,yelp2018,XSimGCL-main,0,near_cold,5217,976,0.0,0.00025557472365983003,0.0,6.635758249679452e-05
XSimGCL|yelp2018|XSimGCL-main|seed0,XSimGCL,yelp2018,XSimGCL-main,0,long_tail,18907,9911,0.00040196752525519647,0.0018265729098007211,0.0001971601682240677,0.0006149036808292168
XSimGCL|yelp2018|XSimGCL-main|seed0,XSimGCL,yelp2018,XSimGCL-main,0,overall,,,0.04191759550256652,0.07087506969299483,0.04786202839193342,0.0582811575294763
XSimGCL|yelp2018|XSimGCL-main|seed0,XSimGCL,yelp2018,XSimGCL-main,0,warm,31661,25495,0.049127814591366004,0.08279852678438322,0.05085061314458992,0.06326337246751879
XSimGCL|yelp2018|XSimGCL-main|seed1,XSimGCL,yelp2018,XSimGCL-main,1,near_cold,5217,976,0.0,6.389368091495751e-05,0.0,2.081289497815479e-05
XSimGCL|yelp2018|XSimGCL-main|seed1,XSimGCL,yelp2018,XSimGCL-main,1,long_tail,18907,9911,0.00040158973622770103,0.001324339435885424,0.00018068026948880167,0.0004684541898536148
XSimGCL|yelp2018|XSimGCL-main|seed1,XSimGCL,yelp2018,XSimGCL-main,1,overall,,,0.04224893599398987,0.07147582677970458,0.04812539788907397,0.058757472541859375
XSimGCL|yelp2018|XSimGCL-main|seed1,XSimGCL,yelp2018,XSimGCL-main,1,warm,31661,25495,0.04945863082065001,0.08372669870659342,0.05113199967134139,0.06385332347431219
XSimGCL|yelp2018|XSimGCL-main|seed42,XSimGCL,yelp2018,XSimGCL-main,42,near_cold,5217,976,0.0,0.00025557472365983003,0.0,6.714296751528252e-05
XSimGCL|yelp2018|XSimGCL-main|seed42,XSimGCL,yelp2018,XSimGCL-main,42,long_tail,18907,9911,0.0006281372230491605,0.0018789966930867121,0.00028031954021896126,0.0006586542256389402
XSimGCL|yelp2018|XSimGCL-main|seed42,XSimGCL,yelp2018,XSimGCL-main,42,overall,,,0.041706209793625916,0.07080525414016697,0.047881729260845454,0.05828943565295435
XSimGCL|yelp2018|XSimGCL-main|seed42,XSimGCL,yelp2018,XSimGCL-main,42,warm,31661,25495,0.04872045359144735,0.082711868791664,0.05082123900837519,0.06327388574256318
NCL|yelp2018|NCL-main|seed0,NCL,yelp2018,NCL-main,0,near_cold,5217,976,0.0,6.389368091495751e-05,0.0,2.081289497815479e-05
NCL|yelp2018|NCL-main|seed0,NCL,yelp2018,NCL-main,0,long_tail,18907,9911,0.00025740025740025744,0.000842721390666596,0.00011611587545683151,0.00029033052916807247
NCL|yelp2018|NCL-main|seed0,NCL,yelp2018,NCL-main,0,overall,,,0.038886368753789834,0.06613693316184596,0.04472234501808925,0.05460539386683374
NCL|yelp2018|NCL-main|seed0,NCL,yelp2018,NCL-main,0,warm,31661,25495,0.04544284168584011,0.07727412193732541,0.04747555722134837,0.05928224514586876
NCL|yelp2018|NCL-main|seed1,NCL,yelp2018,NCL-main,1,near_cold,5217,976,0.0,0.0,0.0,0.0
NCL|yelp2018|NCL-main|seed1,NCL,yelp2018,NCL-main,1,long_tail,18907,9911,0.0002781786539125091,0.0009335796517792605,0.00011641984701725752,0.00031496255052392035
NCL|yelp2018|NCL-main|seed1,NCL,yelp2018,NCL-main,1,overall,,,0.03895340500638599,0.06628171512141072,0.04437015631815305,0.05429725747659334
NCL|yelp2018|NCL-main|seed1,NCL,yelp2018,NCL-main,1,warm,31661,25495,0.04559480176414146,0.07743531100078749,0.047151927770747434,0.05898065957860127
NCL|yelp2018|NCL-main|seed42,NCL,yelp2018,NCL-main,42,near_cold,5217,976,0.0,0.0,0.0,0.0
NCL|yelp2018|NCL-main|seed42,NCL,yelp2018,NCL-main,42,long_tail,18907,9911,0.00016924948431797747,0.0008118686200877983,7.635161610411278e-05,0.0002668237935604293
NCL|yelp2018|NCL-main|seed42,NCL,yelp2018,NCL-main,42,overall,,,0.03842977671659253,0.06548634578577825,0.044071619781201485,0.05390251996542055
NCL|yelp2018|NCL-main|seed42,NCL,yelp2018,NCL-main,42,warm,31661,25495,0.0448751647440082,0.07643997314197919,0.046733841649452115,0.05845253253197772
LightGCN|musical-instruments|LightGCN-main|seed0,LightGCN,musical-instruments,LightGCN-main,0,near_cold,4728,2942,0.004018612521150592,0.006415679639029894,0.0015951871616865722,0.0022005293764562387
LightGCN|musical-instruments|LightGCN-main|seed0,LightGCN,musical-instruments,LightGCN-main,0,long_tail,8816,5316,0.006900332728372656,0.013152223230490019,0.0033527433158639353,0.0049571882615503885
LightGCN|musical-instruments|LightGCN-main|seed0,LightGCN,musical-instruments,LightGCN-main,0,overall,,,0.1471934134633739,0.18641838974424627,0.10938584713033943,0.12027269527912095
LightGCN|musical-instruments|LightGCN-main|seed0,LightGCN,musical-instruments,LightGCN-main,0,warm,19545,3040,0.19387418613051818,0.24533845166231946,0.142413984593188,0.1564744962581018
LightGCN|musical-instruments|LightGCN-main|seed1,LightGCN,musical-instruments,LightGCN-main,1,near_cold,4728,2942,0.0031725888324873096,0.006345177664974619,0.0014708334312047496,0.002241852214065396
LightGCN|musical-instruments|LightGCN-main|seed1,LightGCN,musical-instruments,LightGCN-main,1,long_tail,8816,5316,0.007013762855414398,0.013781760435571687,0.0034915594731696363,0.005203964384509494
LightGCN|musical-instruments|LightGCN-main|seed1,LightGCN,musical-instruments,LightGCN-main,1,overall,,,0.14586182490193753,0.186116169424417,0.10874522378368257,0.11987894810515969
LightGCN|musical-instruments|LightGCN-main|seed1,LightGCN,musical-instruments,LightGCN-main,1,warm,19545,3040,0.19212605070887642,0.24456230451504488,0.1414133171549481,0.1557261929592216
LightGCN|musical-instruments|LightGCN-main|seed42,LightGCN,musical-instruments,LightGCN-main,42,near_cold,4728,2942,0.0025380710659898475,0.005816412859560068,0.001147912585618936,0.001999724129520839
LightGCN|musical-instruments|LightGCN-main|seed42,LightGCN,musical-instruments,LightGCN-main,42,long_tail,8816,5316,0.006200846944948578,0.012241001209921354,0.00302360698832634,0.004605043246227918
LightGCN|musical-instruments|LightGCN-main|seed42,LightGCN,musical-instruments,LightGCN-main,42,overall,,,0.147455553629944,0.18554626745308578,0.10918085924558275,0.11977987409625701
LightGCN|musical-instruments|LightGCN-main|seed42,LightGCN,musical-instruments,LightGCN-main,42,warm,19545,3040,0.19455751576242786,0.24442658470428366,0.14233130413043926,0.1559946972183691
SGL-ED|musical-instruments|SGL-ED-main|seed0,SGL-ED,musical-instruments,SGL-ED-main,0,near_cold,4728,2942,0.004177241962774958,0.007561336717428088,0.002135568768041268,0.002985504175272101
SGL-ED|musical-instruments|SGL-ED-main|seed0,SGL-ED,musical-instruments,SGL-ED-main,0,long_tail,8816,5316,0.008709543254688446,0.015420825771324862,0.004514232628901514,0.0062493825645277955
SGL-ED|musical-instruments|SGL-ED-main|seed0,SGL-ED,musical-instruments,SGL-ED-main,0,overall,,,0.15567267666649118,0.18825428349931075,0.12728667125035859,0.13625649594288006
SGL-ED|musical-instruments|SGL-ED-main|seed0,SGL-ED,musical-instruments,SGL-ED-main,0,warm,19545,3040,0.20531146198331288,0.24770271048354014,0.16620807264383197,0.17768245110097938
SGL-ED|musical-instruments|SGL-ED-main|seed1,SGL-ED,musical-instruments,SGL-ED-main,1,near_cold,4728,2942,0.0034369712351945856,0.007208826847151719,0.0016566743502584539,0.002626109785305575
SGL-ED|musical-instruments|SGL-ED-main|seed1,SGL-ED,musical-instruments,SGL-ED-main,1,long_tail,8816,5316,0.007234951603145796,0.015846188747731395,0.0035391624848702843,0.005755829454354631
SGL-ED|musical-instruments|SGL-ED-main|seed1,SGL-ED,musical-instruments,SGL-ED-main,1,overall,,,0.15494079697569027,0.1865994198657458,0.12673830106994682,0.1354540628660354
SGL-ED|musical-instruments|SGL-ED-main|seed1,SGL-ED,musical-instruments,SGL-ED-main,1,warm,19545,3040,0.20508229772498504,0.24507985069644375,0.16580695920790348,0.17666254813475454
SGL-ED|musical-instruments|SGL-ED-main|seed42,SGL-ED,musical-instruments,SGL-ED-main,42,near_cold,4728,2942,0.0038599830795262267,0.007561336717428088,0.0020056115058794725,0.002931424788901011
SGL-ED|musical-instruments|SGL-ED-main|seed42,SGL-ED,musical-instruments,SGL-ED-main,42,long_tail,8816,5316,0.0073389292196007275,0.014844222625529339,0.003841315330253441,0.0058075503228084595
SGL-ED|musical-instruments|SGL-ED-main|seed42,SGL-ED,musical-instruments,SGL-ED-main,42,overall,,,0.15424898886267688,0.18537212343572518,0.12623879625809784,0.1348566471879716
SGL-ED|musical-instruments|SGL-ED-main|seed42,SGL-ED,musical-instruments,SGL-ED-main,42,warm,19545,3040,0.2044718179407364,0.2445817458621921,0.1652275519800706,0.17614392753390035
XSimGCL|musical-instruments|XSimGCL-main|seed0,XSimGCL,musical-instruments,XSimGCL-main,0,near_cold,4728,2942,0.001956429780033841,0.0039304850535815,0.0007459964809310734,0.0012466256607741855
XSimGCL|musical-instruments|XSimGCL-main|seed0,XSimGCL,musical-instruments,XSimGCL-main,0,long_tail,8816,5316,0.005618572292800969,0.009881654567453114,0.0024206928369120634,0.003536896329966013
XSimGCL|musical-instruments|XSimGCL-main|seed0,XSimGCL,musical-instruments,XSimGCL-main,0,overall,,,0.15909784807434693,0.19552037504861902,0.1279285705851121,0.13794298768767713
XSimGCL|musical-instruments|XSimGCL-main|seed0,XSimGCL,musical-instruments,XSimGCL-main,0,warm,19545,3040,0.21163184403783092,0.25996018557940387,0.1680442003236373,0.18112832390075237
XSimGCL|musical-instruments|XSimGCL-main|seed1,XSimGCL,musical-instruments,XSimGCL-main,1,near_cold,4728,2942,0.0014276649746192893,0.004036238014664411,0.0005648296961573755,0.0012394961478823826
XSimGCL|musical-instruments|XSimGCL-main|seed1,XSimGCL,musical-instruments,XSimGCL-main,1,long_tail,8816,5316,0.004143980641258318,0.009692604355716877,0.0019710719386680313,0.0034072409019761736
XSimGCL|musical-instruments|XSimGCL-main|seed1,XSimGCL,musical-instruments,XSimGCL-main,1,overall,,,0.15883291793455137,0.1952444773128473,0.12770721449166622,0.13780505168214793
XSimGCL|musical-instruments|XSimGCL-main|seed1,XSimGCL,musical-instruments,XSimGCL-main,1,warm,19545,3040,0.21219405779913986,0.25973028718636004,0.16806259421558192,0.18106377313634198
XSimGCL|musical-instruments|XSimGCL-main|seed42,XSimGCL,musical-instruments,XSimGCL-main,42,near_cold,4728,2942,0.0017978003384094754,0.0034017202481669484,0.0007705438887171605,0.0011737110666132308
XSimGCL|musical-instruments|XSimGCL-main|seed42,XSimGCL,musical-instruments,XSimGCL-main,42,long_tail,8816,5316,0.004943663036902602,0.010467710223835448,0.0021702055314453857,0.0036215331319729423
XSimGCL|musical-instruments|XSimGCL-main|seed42,XSimGCL,musical-instruments,XSimGCL-main,42,overall,,,0.15931091018882024,0.1962955909711293,0.1266641909267033,0.13689978596030392
XSimGCL|musical-instruments|XSimGCL-main|seed42,XSimGCL,musical-instruments,XSimGCL-main,42,warm,19545,3040,0.21248812569994513,0.26152297026696153,0.1665581044484947,0.17989659853322082
NCL|musical-instruments|NCL-main|seed0,NCL,musical-instruments,NCL-main,0,near_cold,4728,2942,0.0008460236886632825,0.0014805414551607445,0.00029676184158036035,0.00044798994789730783
NCL|musical-instruments|NCL-main|seed0,NCL,musical-instruments,NCL-main,0,long_tail,8816,5316,0.0029869933454325466,0.006030701754385965,0.0013962190663713919,0.002169504986674315
NCL|musical-instruments|NCL-main|seed0,NCL,musical-instruments,NCL-main,0,overall,,,0.14645099524690647,0.18922472762895431,0.1100927512879564,0.12194440420767366
NCL|musical-instruments|NCL-main|seed0,NCL,musical-instruments,NCL-main,0,warm,19545,3040,0.19538779568851927,0.2530947719219717,0.14460061286470735,0.1603159802294845
NCL|musical-instruments|NCL-main|seed1,NCL,musical-instruments,NCL-main,1,near_cold,4728,2942,0.0006345177664974619,0.001692047377326565,0.0003059210301093879,0.0005630151848616968
NCL|musical-instruments|NCL-main|seed1,NCL,musical-instruments,NCL-main,1,long_tail,8816,5316,0.0028735632183908046,0.006541137326073806,0.0013063879254865394,0.002243352073704548
NCL|musical-instruments|NCL-main|seed1,NCL,musical-instruments,NCL-main,1,overall,,,0.14954063662950492,0.1886865989837055,0.11151614157195143,0.12240496618035722
NCL|musical-instruments|NCL-main|seed1,NCL,musical-instruments,NCL-main,1,warm,19545,3040,0.19947705468568316,0.2518299440622418,0.14653328707861352,0.16085960489433884
NCL|musical-instruments|NCL-main|seed42,NCL,musical-instruments,NCL-main,42,near_cold,4728,2942,0.00021150592216582064,0.0008460236886632825,7.533992959137525e-05,0.0002380435525578043
NCL|musical-instruments|NCL-main|seed42,NCL,musical-instruments,NCL-main,42,long_tail,8816,5316,0.002174077434966727,0.004480490018148821,0.0009734906758287819,0.0015566884435692172
NCL|musical-instruments|NCL-main|seed42,NCL,musical-instruments,NCL-main,42,overall,,,0.14803998836710144,0.18843625175814704,0.11083662898532591,0.1220588314990153
NCL|musical-instruments|NCL-main|seed42,NCL,musical-instruments,NCL-main,42,warm,19545,3040,0.19757093081728597,0.2520199500502041,0.14582096448677376,0.16071992574603466
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed0,LightGCN,arts-crafts-and-sewing,LightGCN-main,0,near_cold,9765,6233,0.00593958013312852,0.011379074927462023,0.00269843929840535,0.004095130687096874
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed0,LightGCN,arts-crafts-and-sewing,LightGCN-main,0,long_tail,17815,11261,0.013405525930083888,0.024190912776374456,0.006443301039769964,0.009273339703171752
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed0,LightGCN,arts-crafts-and-sewing,LightGCN-main,0,overall,,,0.13961838852585598,0.1770499963888683,0.09995790108370446,0.11047663941696904
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed0,LightGCN,arts-crafts-and-sewing,LightGCN-main,0,warm,35000,6516,0.1878470523165209,0.23677467067933633,0.13303480940307236,0.14650497737891963
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed1,LightGCN,arts-crafts-and-sewing,LightGCN-main,1,near_cold,9765,6233,0.005052056664959891,0.010069977811913296,0.002216417045179043,0.0034844936869803445
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed1,LightGCN,arts-crafts-and-sewing,LightGCN-main,1,long_tail,17815,11261,0.012075498175694643,0.022399195434558886,0.00584410006803139,0.008496497321148787
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed1,LightGCN,arts-crafts-and-sewing,LightGCN-main,1,overall,,,0.1387383930453631,0.1773358369977192,0.09867769364071076,0.10948819265252338
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed1,LightGCN,arts-crafts-and-sewing,LightGCN-main,1,warm,35000,6516,0.18764015960728395,0.2379952971572615,0.13160383666900496,0.1454803729225162
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed42,LightGCN,arts-crafts-and-sewing,LightGCN-main,42,near_cold,9765,6233,0.005308073050008534,0.010172384365932752,0.002221172292383854,0.0034567372043515453
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed42,LightGCN,arts-crafts-and-sewing,LightGCN-main,42,long_tail,17815,11261,0.011959646989116538,0.022479807902204756,0.005866938362481202,0.008586215328040376
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed42,LightGCN,arts-crafts-and-sewing,LightGCN-main,42,overall,,,0.1395960573474592,0.17855868619531093,0.09939421724774507,0.11032507019290202
LightGCN|arts-crafts-and-sewing|LightGCN-main|seed42,LightGCN,arts-crafts-and-sewing,LightGCN-main,42,warm,35000,6516,0.188895426487463,0.2395409287007878,0.1326379976390142,0.1466299631247546
